19732128,21101,68,2021,1,1,0,1,19732128,21101,57,Asesora,F,1,29,19732128,21101,140101,lambayeque,chiclayo,chiclayo,19732128,21101,68,161.98,0,19732128,21101,1,19732128,21101,0;;;;
19723112,21101,68,2021,1,1,0,1,19723112,21101,55,Asesora,F,0,50,19723112,21101,60301,cajamarca,celendin,celendin,19723112,21101,68,328.95,196.97,19723112,21101,3,19723112,21101,1;;;;
19737139,21101,68,2021,1,1,0,0,19737139,21101,,Asesora,F,0,0,19737139,21101,130101,la libertad,trujillo,trujillo,19737139,21101,68,563.93,678.89,19737139,21101,2,19737139,21101,1;;;;
19735377,21101,68,2021,1,1,0,1,19735377,21101,55,Asesora,F,0,17,19735377,21101,100101,huanuco,huanuco,huanuco,19735377,21101,68,222.97,0,19735377,21101,3,19735377,21101,0;;;;
19737224,21101,68,2021,1,1,0,0,19737224,21101,,Asesora,F,1,0,19737224,21101,220901,san martin,san martin,tarapoto,19737224,21101,68,437.91,0,19737224,21101,1,19737224,21101,0;;;;
19737014,21101,68,2021,1,1,0,0,19737014,21101,43,Asesora,F,0,3,19737014,21101,50101,ayacucho,huamanga,ayacucho,19737014,21101,68,445.93,964.86,19737014,21101,4,19737014,21101,3;;;;
19730734,21101,68,2021,1,1,0,1,19730734,21101,8,Asesora,F,0,33,19730734,21101,100111,huanuco,huanuco,pillco marca,19730734,21101,68,389.93,0,19730734,21101,3,19730734,21101,0;;;;
19724174,21101,68,2021,1,1,0,1,19724174,21101,,Asesora,F,1,49,19724174,21101,150117,lima,lima,los olivos,19724174,21101,68,272.95,0,19724174,21101,1,19724174,21101,0;;;;
19737236,21103,70,2021,3,0,0,1,19737236,21103,30,Asesora,F,0,2,19737236,21103,50101,ayacucho,huamanga,ayacucho,19737236,21103,70,193.98,0,19737236,21103,2,19737236,21103,0;;;;
19737076,21102,69,2021,2,0,0,0,19737076,21102,,Asesora,F,0,2,19737076,21102,200705,piura,talara,los organos,19737076,21102,69,281.95,0,19737076,21102,2,19737076,21102,0;;;;
19737165,21101,68,2021,1,1,0,1,19737165,21101,37,Asesora,F,1,0,19737165,21101,140102,lambayeque,chiclayo,chongoyape,19737165,21101,68,379.95,0,19737165,21101,1,19737165,21101,0;;;;
19722013,21105,72,2021,5,0,0,0,19722013,21105,54,Líder,F,0,55,19722013,21105,150110,lima,lima,comas,19722013,21105,72,1048.86,0,19722013,21105,15,19722013,21105,0;;;;
19729145,21101,68,2021,1,1,0,0,19729145,21101,46,Asesora,F,0,38,19729145,21101,10701,amazonas,utcubamba,bagua grande,19729145,21101,68,1429.72,0,19729145,21101,4,19729145,21101,0;;;;
19732816,21101,68,2021,1,1,0,1,19732816,21101,,Asesora,F,0,26,19732816,21101,50101,ayacucho,huamanga,ayacucho,19732816,21101,68,457.92,0,19732816,21101,8,19732816,21101,0;;;;
19737154,21101,68,2021,1,1,0,1,19737154,21101,,Asesora,M,1,0,19737154,21101,21809,ancash,santa,nuevo chimbote,19737154,21101,68,436.92,0,19737154,21101,1,19737154,21101,0;;;;
19737299,21101,68,2021,1,1,0,1,19737299,21101,,Asesora,F,1,-1,19737299,21101,150103,lima,lima,ate,19737299,21101,68,326.95,0,19737299,21101,1,19737299,21101,0;;;;
19737077,21102,69,2021,2,0,0,0,19737077,21102,3,Asesora,F,0,2,19737077,21102,60201,cajamarca,cajabamba,cajabamba,19737077,21102,69,310.96,409.94,19737077,21102,3,19737077,21102,2;;;;
19731332,21102,69,2021,2,0,0,0,19731332,21102,36,Asesora,F,0,32,19731332,21102,170203,Madre de Dios,Manu,Madre de Dios,19731332,21102,69,1067.86,449.93,19731332,21102,7,19731332,21102,1;;;;
19732190,21102,69,2021,2,0,0,1,19732190,21102,,Asesora,F,0,30,19732190,21102,130208,la libertad,ascope,casa grande,19732190,21102,69,382.94,0,19732190,21102,10,19732190,21102,0;;;;
19737209,21101,68,2021,1,1,0,0,19737209,21101,52,Asesora,F,1,0,19737209,21101,130101,la libertad,trujillo,trujillo,19737209,21101,68,514.92,0,19737209,21101,1,19737209,21101,0;;;;
19737028,21101,68,2021,1,1,0,1,19737028,21101,,Asesora,F,0,3,19737028,21101,130101,la libertad,trujillo,trujillo,19737028,21101,68,444.94,356.95,19737028,21101,3,19737028,21101,1;;;;
19737152,21102,69,2021,2,0,0,0,19737152,21102,,Asesora,F,0,1,19737152,21102,211201,puno,sandia,sandia,19737152,21102,69,439.95,595.91,19737152,21102,2,19737152,21102,1;;;;
19722715,21102,69,2021,2,0,0,0,19722715,21102,45,Asesora,F,0,51,19722715,21102,50601,ayacucho,lucanas,puquio,19722715,21102,69,355.95,197.97,19722715,21102,27,19722715,21102,2;;;;
19722167,21102,69,2021,2,0,0,0,19722167,21102,58,Líder,F,0,51,19722167,21102,110201,ica,chincha,chincha alta,19722167,21102,69,837.88,2007.66,19722167,21102,12,19722167,21102,1;;;;
19732264,21102,69,2021,2,0,0,0,19732264,21102,,Asesora,F,0,29,19732264,21102,220901,san martin,san martin,tarapoto,19732264,21102,69,267.95,1489.78,19732264,21102,18,19732264,21102,2;;;;
19737091,21103,70,2021,3,0,0,0,19737091,21103,61,Asesora,F,0,3,19737091,21103,70101,callao,callao,callao,19737091,21103,70,2533.68,977.88,19737091,21103,4,19737091,21103,3;;;;
19737195,21103,70,2021,3,0,0,0,19737195,21103,,Asesora,F,0,2,19737195,21103,150142,lima,lima,villa el salvador,19737195,21103,70,4767.38,1872.72,19737195,21103,3,19737195,21103,2;;;;
19722512,21103,70,2021,3,0,0,0,19722512,21103,,Asesora,F,0,52,19722512,21103,210101,puno,puno,puno,19722512,21103,70,448.94,434.94,19722512,21103,12,19722512,21103,1;;;;
19737312,21103,70,2021,3,0,0,0,19737312,21103,,Asesora,F,0,1,19737312,21103,130101,la libertad,trujillo,trujillo,19737312,21103,70,568.93,428.94,19737312,21103,3,19737312,21103,2;;;;
19723901,21101,68,2021,1,1,0,1,19723901,21101,,Asesora,F,0,49,19723901,21101,110301,ica,nazca,nazca,19723901,21101,68,412.94,732.88,19723901,21101,8,19723901,21101,1;;;;
19722097,21102,69,2021,2,0,0,0,19722097,21102,38,Líder,F,0,52,19722097,21102,130401,la libertad,chepen,chepen,19722097,21102,69,5651.16,0,19722097,21102,22,19722097,21102,0;;;;
19734038,21103,70,2021,3,0,0,1,19734038,21103,35,Asesora,F,0,24,19734038,21103,21809,ancash,santa,nuevo chimbote,19734038,21103,70,426.95,0,19734038,21103,11,19734038,21103,0;;;;
19730615,21101,68,2021,1,1,0,1,19730615,21101,50,Asesora,F,0,33,19730615,21101,40101,arequipa,arequipa,arequipa,19730615,21101,68,421.95,296.96,19730615,21101,11,19730615,21101,1;;;;
19727590,21105,72,2021,5,0,0,0,19727590,21105,48,Líder,F,0,46,19727590,21105,150135,lima,lima,san martin de porres,19727590,21105,72,3818.9,3884.52,19727590,21105,8,19727590,21105,4;;;;
19727721,21105,72,2021,5,0,0,0,19727721,21105,47,Asesora,F,0,46,19727721,21105,151016,Lima,Yauyos,huantan,19727721,21105,72,272.96,313.95,19727721,21105,9,19727721,21105,1;;;;
19734939,21101,68,2021,1,1,0,0,19734939,21101,60,Asesora,F,0,19,19734939,21101,250107,ucayali,coronel portillo,manantay,19734939,21101,68,334.95,0,19734939,21101,2,19734939,21101,0;;;;
19727075,21101,68,2021,1,1,0,0,19727075,21101,,Asesora,F,0,43,19727075,21101,60201,cajamarca,cajabamba,cajabamba,19727075,21101,68,258.96,0,19727075,21101,10,19727075,21101,0;;;;
19724613,21101,68,2021,1,1,0,1,19724613,21101,,Asesora,F,0,48,19724613,21101,250101,Ucayali,Coronel Portillo,Calleria,19724613,21101,68,184.97,0,19724613,21101,11,19724613,21101,0;;;;
19727849,21102,69,2021,2,0,0,1,19727849,21102,44,Asesora,F,0,43,19727849,21102,150125,lima,lima,puente piedra,19727849,21102,69,212.97,260.97,19727849,21102,3,19727849,21102,2;;;;
